7.6,201
7.6,202
7.6,189
7.6,188
7.6,196
7.6,199
7.6,201
7.6,184
7.6,185
7.6,188
7.6,207
7.6,187
7.6,174
7.6,191
7.6,194
7.6,192
7.6,185
7.6,198
7.6,209
7.7,194
7.7,207
7.7,192
7.7,204
7.7,196
7.7,204
7.7,209
7.7,182
7.7,196
7.7,209
7.7,204
7.7,208
7.7,206
7.7,206
7.7,201
7.7,198
7.7,204
7.7,185
7.7,205
7.7,204
7.7,188
7.7,214
7.7,196
7.7,191
7.7,208
7.7,206
7.7,206
7.7,209
7.7,195
7.7,205
7.7,199
7.7,197
7.7,197
7.7,198
7.7,204
7.7,204
7.7,197
7.7,198
7.7,187
7.7,204
7.7,207
7.7,194
7.7,232
7.7,231
7.7,203
7.7,201
7.8,184
7.8,214
7.8,201
7.8,216
7.8,220
7.8,211
7.8,210
7.8,192
7.8,218
7.8,204
7.8,203
7.8,185
7.8,219
7.8,219
7.8,219
7.8,210
7.8,210
7.8,209
7.8,211
7.8,197
7.8,192
7.8,202
7.8,206
7.8,211
7.8,205
7.8,207
7.8,179
7.8,184
7.8,205
7.8,214
7.8,210
7.8,205
7.8,239
7.8,222
7.8,188
7.8,203
7.8,222
7.8,208
7.8,202
7.8,211
7.8,210
7.8,188
7.8,204
7.8,200
7.8,205
7.8,207
7.8,205
7.8,200
7.8,208
7.8,207
7.8,202
7.8,202
7.8,205
7.8,200
7.8,205
7.8,196
7.8,205
7.8,212
7.8,188
7.8,228
7.8,198
7.8,236
7.8,215
7.8,211
7.8,204
7.8,207
7.8,215
7.8,202
7.8,208
7.8,208
7.8,206
7.8,206
7.8,210
7.9,216
7.9,214
7.9,208
7.9,210
7.9,233
7.9,210
7.9,226
7.9,228
7.9,200
7.9,217
7.9,225
7.9,223
7.9,208
7.9,202
7.9,217
7.9,205
7.9,212
7.9,208
7.9,215
7.9,202
7.9,208
7.9,218
7.9,214
7.9,213
7.9,218
7.9,221
7.9,231
7.9,211
7.9,210
7.9,201
7.9,224
7.9,219
7.9,206
7.9,208
7.9,216
7.9,214
7.9,217
7.9,214
7.9,207
7.9,211
7.9,216
7.9,210
7.9,220
7.9,202
7.9,223
7.9,202
7.9,201
7.9,227
7.9,205
7.9,214
7.9,214
7.9,195
7.9,223
7.9,191
7.9,213
7.9,195
7.9,186
7.9,218
7.9,208
7.9,197
7.9,231
7.9,214
7.9,247
7.9,240
7.9,217
7.9,234
7.9,238
7.9,0
7.9,197
8,213
8,224
8,217
8,214
8,226
8,225
8,218
8,230
8,229
8,224
8,222
8,220
8,239
8,216
8,214
8,232
8,219
8,224
8,221
8,221
8,226
8,222
8,230
8,229
8,223
8,213
8,225
8,223
8,202
8,226
8,240
8,225
8,228
8,244
8,211
8,223
8,216
8,220
8,220
8,202
8,226
8,209
8,215
8,238
8,224
8,215
8,203
8,227
8,226
8,209
8,214
8,205
8,208
8,210
8,204
8,221
8,225
8,224
8,220
8,233
8,228
8,209
8,204
8,219
8,234
8,233
8,232
8,242
8,202
8,218
8,226
8,215
8.1,218
8.1,221
8.1,221
8.1,238
8.1,232
8.1,225
8.1,236
8.1,207
8.1,236
8.1,226
8.1,234
8.1,235
8.1,210
8.1,225
8.1,240
8.1,218
8.1,236
8.1,243
8.1,232
8.1,222
8.1,239
8.1,221
8.1,224
8.1,230
8.1,235
8.1,217
8.1,225
8.1,230
8.1,211
8.1,239
8.1,220
8.1,225
8.1,226
8.1,219
8.1,236
8.1,227
8.1,217
8.1,214
8.1,223
8.1,221
8.1,217
8.1,215
8.1,232
8.1,225
8.1,228
8.1,231
8.1,232
8.1,236
8.1,213
8.1,231
8.1,230
8.1,227
8.1,238
8.1,233
8.1,231
8.1,239
8.1,215
8.1,218
8.1,242
8.1,216
8.1,227
8.1,227
8.1,220
8.1,229
8.1,216
8.1,239
8.1,211
8.1,229
8.1,226
8.1,224
8.1,229
8.1,210
8.1,230
8.1,235
8.1,220
8.1,244
8.1,222
8.1,225
8.1,213
8.1,259
8.1,206
8.1,226
8.1,238
8.1,223
8.2,227
8.2,222
8.2,232
8.2,217
8.2,240
8.2,233
8.2,235
8.2,230
8.2,232
8.2,246
8.2,233
8.2,231
8.2,238
8.2,232
8.2,241
8.2,244
8.2,236
8.2,221
8.2,229
8.2,243
8.2,232
8.2,243
8.2,252
8.2,244
8.2,231
8.2,249
8.2,237
8.2,247
8.2,218
8.2,224
8.2,250
8.2,235
8.2,236
8.2,226
8.2,232
8.2,237
8.2,230
8.2,227
8.2,224
8.2,253
8.2,226
8.2,218
8.2,247
8.2,233
8.2,237
8.2,231
8.2,232
8.2,243
8.2,253
8.2,230
8.2,234
8.2,232
8.2,254
8.2,234
8.2,233
8.2,240
8.2,230
8.2,231
8.2,221
8.2,247
8.2,208
8.2,217
8.2,254
8.2,167
8.2,244
8.2,237
8.2,257
8.2,240
8.2,237
8.2,229
8.2,240
8.2,235
8.2,245
8.2,241
8.2,229
8.3,223
8.3,236
8.3,237
8.3,244
8.3,242
8.3,241
8.3,240
8.3,264
8.3,240
8.3,235
8.3,256
8.3,265
8.3,238
8.3,245
8.3,242
8.3,238
8.3,230
8.3,240
8.3,255
8.3,223
8.3,217
8.3,220
8.3,238
8.3,229
8.3,232
8.3,226
8.3,260
8.3,239
8.3,225
8.3,233
8.3,244
8.3,231
8.3,257
8.3,227
8.3,237
8.3,246
8.3,230
8.3,246
8.3,247
8.3,235
8.3,239
8.3,248
8.3,267
8.3,249
8.3,241
8.3,242
8.3,232
8.3,245
8.3,243
8.3,246
8.3,239
8.3,221
8.3,226
8.3,243
8.3,243
8.3,243
8.3,224
8.3,238
8.3,240
8.3,178
8.3,216
8.3,236
8.3,224
8.3,237
8.3,247
8.3,234
8.3,201
8.3,245
8.3,257
8.3,271
8.3,245
8.3,248
8.3,247
8.3,228
8.3,224
8.3,235
8.3,264
8.3,241
8.3,251
8.3,246
8.3,258
8.3,240
8.3,234
8.3,241
8.4,250
8.4,239
8.4,238
8.4,243
8.4,256
8.4,271
8.4,238
8.4,250
8.4,254
8.4,236
8.4,236
8.4,241
8.4,254
8.4,227
8.4,254
8.4,253
8.4,238
8.4,262
8.4,256
8.4,240
8.4,252
8.4,273
8.4,248
8.4,277
8.4,246
8.4,246
8.4,262
8.4,257
8.4,257
8.4,249
8.4,264
8.4,250
8.4,255
8.4,256
8.4,247
8.4,246
8.4,240
8.4,227
8.4,246
8.4,259
8.4,240
8.4,255
8.4,262
8.4,272
8.4,249
8.4,244
8.4,250
8.4,254
8.4,246
8.4,231
8.4,247
8.4,256
8.4,246
8.4,256
8.4,268
8.4,233
8.4,254
8.4,255
8.4,224
8.4,232
8.4,251
8.4,254
8.4,256
8.4,252
8.4,249
8.4,252
8.4,242
8.4,240
8.4,250
8.4,265
8.4,242
8.4,221
8.4,240
8.4,254
8.4,238
8.4,252
8.4,258
8.5,245
8.5,244
8.5,250
8.5,245
8.5,239
8.5,250
8.5,235
8.5,228
8.5,266
8.5,247
8.5,251
8.5,234
8.5,224
8.5,252
8.5,260
8.5,237
8.5,252
8.5,256
8.5,279
8.5,240
8.5,256
8.5,261
8.5,272
8.5,259
8.5,257
8.5,272
8.5,257
8.5,237
8.5,255
8.5,223
8.5,244
8.5,231
8.5,267
8.5,264
8.5,263
8.5,244
8.5,250
8.5,239
8.5,252
8.5,257
8.5,267
8.5,253
8.5,261
8.5,265
8.5,256
8.5,239
8.5,266
8.5,250
8.5,262
8.5,261
8.5,252
8.5,262
8.5,238
8.5,242
8.5,247
8.5,231
8.5,267
8.5,260
8.5,245
8.5,284
8.5,274
8.5,273
8.5,263
8.5,250
8.5,247
8.5,257
8.5,238
8.5,262
8.5,250
8.5,258
8.5,262
8.5,248
8.5,274
8.6,259
8.6,250
8.6,258
8.6,261
8.6,247
8.6,280
8.6,276
8.6,266
8.6,269
8.6,239
8.6,274
8.6,256
8.6,264
8.6,257
8.6,254
8.6,253
8.6,256
8.6,261
8.6,264
8.6,252
8.6,258
8.6,263
8.6,252
8.6,258
8.6,268
8.6,266
8.6,257
8.6,252
8.6,259
8.6,272
8.6,257
8.6,262
8.6,264
8.6,255
8.6,240
8.6,267
8.6,260
8.6,246
8.6,265
8.6,261
8.6,262
8.6,271
8.6,264
8.6,264
8.6,255
8.6,264
8.6,128
8.6,257
8.6,266
8.6,271
8.6,276
8.6,274
8.6,265
8.6,269
8.6,246
8.6,260
8.6,258
8.6,236
8.6,265
8.6,268
8.6,224
8.6,266
8.6,256
8.6,255
8.6,254
8.6,242
8.6,270
8.6,278
8.6,270
8.6,268
8.6,272
8.6,264
8.6,264
8.6,256
8.6,257
8.6,253
8.6,259
8.6,263
8.7,274
8.7,244
8.7,272
8.7,255
8.7,277
8.7,275
8.7,278
8.7,259
8.7,265
8.7,292
8.7,279
8.7,276
8.7,270
8.7,266
8.7,268
8.7,282
8.7,279
8.7,275
8.7,263
8.7,265
8.7,258
8.7,272
8.7,279
8.7,267
8.7,284
8.7,270
8.7,266
8.7,280
8.7,275
8.7,287
8.7,297
8.7,273
8.7,274
8.7,277
8.7,258
8.7,283
8.7,286
8.7,208
8.7,281
8.7,277
8.7,271
8.7,283
8.7,279
8.7,275
8.7,262
8.7,284
8.7,277
8.7,280
8.7,273
8.7,259
8.7,282
8.8,265
8.8,255
8.8,262
8.8,282
8.8,280
8.8,248
8.8,273
8.8,283
8.8,287
8.8,286
8.8,278
8.8,280
8.8,284
8.8,290
8.8,300
8.8,276
8.8,273
8.8,279
8.8,275
8.8,285
8.8,286
8.8,288
8.8,290
8.8,284
8.8,299
8.8,268
8.8,271
8.8,285
8.8,281
8.8,272
8.8,271
8.8,279
8.8,268
8.8,278
8.8,281
8.8,284
8.8,276
8.8,287
8.8,262
8.8,275
8.8,277
8.8,281
8.8,301
8.8,273
8.8,275
8.8,77
8.8,194
8.8,285
8.8,295
8.8,277
8.8,262
8.8,261
8.8,290
8.8,275
8.8,282
8.8,257
8.8,256
8.8,254
8.8,279
8.8,285
8.8,283
8.8,298
8.8,282
8.8,300
8.8,276
8.8,287
8.8,282
8.8,270
8.8,241
8.8,197
8.9,303
8.9,302
8.9,277
8.9,276
8.9,266
8.9,283
8.9,270
8.9,300
8.9,320
8.9,303
8.9,289
8.9,308
8.9,275
8.9,295
8.9,288
8.9,274
8.9,254
8.9,303
8.9,298
8.9,289
8.9,312
8.9,298
8.9,284
8.9,274
8.9,291
8.9,288
8.9,291
8.9,288
8.9,289
8.9,287
8.9,285
8.9,284
8.9,277
8.9,283
8.9,261
8.9,272
8.9,278
8.9,245
8.9,280
8.9,185
8.9,287
8.9,285
8.9,278
8.9,296
8.9,292
8.9,277
8.9,282
8.9,238
8.9,152
8.9,279
8.9,307
8.9,257
8.9,278
8.9,297
8.9,314
8.9,307
8.9,288
8.9,278
8.9,303
8.9,290
8.9,271
8.9,286
8.9,312
8.9,290
8.9,283
8.9,284
8.9,289
8.9,279
8.9,290
9,302
9,285
9,296
9,288
9,277
9,304
9,285
9,288
9,284
9,295
9,289
9,316
9,294
9,305
9,291
9,301
9,293
9,284
9,318
9,287
9,300
9,287
9,291
9,293
9,260
9,281
9,279
9,299
9,283
9,299
9,272
9,173
9,316
9,284
9,279
9,296
9,296
9,296
9,302
9,225
9,308
9,290
9,284
9,289
9,302
9,279
9,281
9,258
9,301
9,294
9,265
9,268
9,302
9,293
9,297
9,259
9,266
9,278
9,304
9,303
9,309
9,297
9.1,296
9.1,271
9.1,269
9.1,311
9.1,290
9.1,276
9.1,308
9.1,286
9.1,298
9.1,285
9.1,280
9.1,307
9.1,285
9.1,297
9.1,296
9.1,310
9.1,290
9.1,304
9.1,303
9.1,284
9.1,306
9.1,291
9.1,309
9.1,310
9.1,290
9.1,312
9.1,290
9.1,292
9.1,301
9.1,296
9.1,291
9.1,304
9.1,242
9.1,300
9.1,298
9.1,255
9.1,290
9.1,296
9.1,313
9.1,307
9.1,296
9.1,305
9.1,301
9.1,307
9.1,279
9.1,307
9.1,289
9.1,294
9.1,293
9.1,287
9.1,303
9.1,296
9.1,307
9.2,289
9.2,320
9.2,277
9.2,267
9.2,281
9.2,289
9.2,304
9.2,331
9.2,301
9.2,309
9.2,324
9.2,279
9.2,288
9.2,277
9.2,305
9.2,325
9.2,316
9.2,315
9.2,295
9.2,320
9.2,324
9.2,305
9.2,335
9.2,322
9.2,304
9.2,315
9.2,324
9.2,320
9.2,300
9.2,307
9.2,282
9.2,316
9.2,268
9.2,299
9.2,291
9.2,304
9.2,321
9.2,296
9.2,299
9.2,304
9.2,307
9.2,308
9.2,299
9.2,330
9.2,324
9.2,268
9.2,329
9.2,310
9.2,307
9.2,279
9.2,296
9.2,308
9.2,307
9.2,318
9.2,303
9.2,271
9.3,321
9.3,284
9.3,310
9.3,298
9.3,320
9.3,310
9.3,321
9.3,311
9.3,324
9.3,302
9.3,288
9.3,320
9.3,315
9.3,315
9.3,299
9.3,298
9.3,326
9.3,308
9.3,316
9.3,304
9.3,302
9.3,303
9.3,317
9.3,314
9.3,219
9.3,327
9.3,327
9.3,319
9.3,327
9.3,312
9.3,324
9.3,327
9.3,308
9.3,309
9.3,308
9.3,195
9.3,321
9.3,304
9.3,317
9.3,317
9.3,305
9.3,297
9.3,325
9.3,327
9.3,304
9.3,282
9.3,299
9.3,304
9.3,291
9.3,306
9.3,313
9.3,302
9.3,292
9.3,347
9.3,306
9.3,282
9.3,328
9.3,292
9.3,315
9.3,325
9.3,314
9.3,318
9.4,327
9.4,329
9.4,327
9.4,316
9.4,326
9.4,333
9.4,332
9.4,323
9.4,305
9.4,328
9.4,314
9.4,327
9.4,313
9.4,331
9.4,311
9.4,313
9.4,291
9.4,332
9.4,301
9.4,325
9.4,329
9.4,321
9.4,321
9.4,353
9.4,328
9.4,323
9.4,319
9.4,339
9.4,303
9.4,309
9.4,324
9.4,315
9.4,330
9.4,324
9.4,307
9.4,297
9.4,300
9.4,331
9.4,321
9.4,340
9.5,301
9.5,304
9.5,307
9.5,311
9.5,354
9.5,341
9.5,340
9.5,329
9.5,329
9.5,295
9.5,329
9.5,335
9.5,332
9.5,306
9.5,319
9.5,205
9.5,324
9.5,321
9.5,330
9.5,346
9.5,340
9.5,327
9.5,326
9.5,303
9.5,336
9.5,331
9.5,307
9.5,311
9.5,312
9.5,326
9.5,321
9.5,339
9.5,314
9.5,318
9.5,326
9.5,324
9.5,324
9.6,313
9.6,308
9.6,341
9.6,337
9.6,311
9.6,343
9.6,347
9.6,344
9.6,344
9.6,337
9.6,335
9.6,333
9.6,312
9.6,337
9.6,330
9.6,320
9.6,342
9.6,302
9.6,350
9.6,310
9.6,339
9.6,332
9.6,330
9.6,337
9.6,310
9.6,329
9.6,340
9.6,315
9.6,347
9.6,332
9.6,317
9.6,328
9.6,318
9.6,358
9.6,333
9.6,327
9.6,344
9.7,343
9.7,313
9.7,354
9.7,341
9.7,340
9.7,340
9.7,329
9.7,355
9.7,350
9.7,350
9.7,352
9.7,344
9.7,339
9.7,355
9.7,328
9.7,352
9.7,325
9.7,352
9.7,354
9.7,318
9.7,355
9.7,342
9.7,347
9.7,337
9.8,344
9.8,334
9.8,356
9.8,351
9.8,346
9.8,321
9.8,355
9.8,318
9.8,351
9.8,354
9.8,363
9.8,334
9.8,360
9.8,344
9.8,353
9.8,343
9.8,333
9.8,333
9.8,376
9.8,334
9.8,344
9.8,344
9.8,338
9.8,330
9.8,332
9.8,348
9.8,342
9.8,345
9.8,359
9.8,356
9.8,346
9.8,359
9.8,328
9.8,326
9.8,376
9.8,358
9.8,369
9.9,328
9.9,338
9.9,360
9.9,345
9.9,353
9.9,347
9.9,356
9.9,355
9.9,366
9.9,361
9.9,334
9.9,339
9.9,346
9.9,354
9.9,368
9.9,364
9.9,368
9.9,354
9.9,361
9.9,383
9.9,376
9.9,387
9.9,345
9.9,342
9.9,344
9.9,376
9.9,353
9.9,362
9.9,369
9.9,326
9.9,352
9.9,320
9.9,352
9.9,387
9.9,356
9.9,364
9.9,340
9.9,353
9.9,354
9.9,357
9.9,357
10,350
10,343
10,336
10,353
10,373
10,339
10,368
10,369
10,370
10,368
10,355
10,376
10,334
10,355
10,343
10,335
10,399
10,333
10,372
10,345
10,367
10,367
10,344
10,357
10,350
10,343
10,357
10,354
10,355
10.1,344
10.1,373
10.1,359
10.1,374
10.1,368
10.1,370
10.1,348
10.1,350
10.1,366
10.1,366
10.1,365
10.1,344
10.1,356
10.1,338
10.1,354
10.1,369
10.1,366
10.1,357
10.1,363
10.1,351
10.1,386
10.1,385
10.1,384
10.1,388
10.1,387
10.1,354
10.1,362
10.1,356
10.1,344
10.1,359
10.1,332
10.1,378
10.1,350
10.1,354
10.1,369
10.1,376
10.1,345
10.1,367
10.2,372
10.2,376
10.2,379
10.2,380
10.2,387
10.2,366
10.2,368
10.2,366
10.2,345
10.2,381
10.2,386
10.2,386
10.2,394
10.2,339
10.2,361
10.2,409
10.2,373
10.2,384
10.2,390
10.2,378
10.2,359
10.2,382
10.2,364
10.2,377
10.2,374
10.2,357
10.2,394
10.2,368
10.2,394
10.3,376
10.3,392
10.3,394
10.3,366
10.3,373
10.3,388
10.3,384
10.3,385
10.3,361
10.3,389
10.3,380
10.3,397
10.3,402
10.3,364
10.3,382
10.3,412
10.3,400
10.3,367
10.3,366
10.3,365
10.3,355
10.3,384
10.3,394
10.3,387
10.3,383
10.4,395
10.4,408
10.4,387
10.4,398
10.4,378
10.4,409
10.4,361
10.4,373
10.4,415
10.4,401
10.4,403
10.4,421
10.4,402
10.4,368
10.4,354
10.4,370
10.4,404
10.4,404
10.4,402
10.4,400
10.4,379
10.4,405
10.4,386
10.4,380
10.4,407
10.4,390
10.4,371
10.4,387
10.4,388
10.4,391
10.4,421
10.4,388
10.4,424
10.5,383
10.5,390
10.5,393
10.5,358
10.5,406
10.5,403
10.5,389
10.5,377
10.5,346
10.5,363
10.5,393
10.5,391
10.5,406
10.5,392
10.5,393
10.5,384
10.5,381
10.5,346
10.5,419
10.5,382
10.5,398
10.5,389
10.5,426
10.5,410
10.5,417
10.6,403
10.6,397
10.6,390
10.6,412
10.6,414
10.6,392
10.6,392
10.6,376
10.6,408
10.6,418
10.6,418
10.6,415
10.6,424
10.6,374
10.6,415
10.6,419
10.6,420
10.6,372
10.6,418
10.6,390
10.6,405
10.6,422
10.6,399
10.6,390
10.6,414
10.6,431
10.6,380
10.6,395
10.6,388
10.6,416
10.6,436
10.6,404
10.7,405
10.7,385
10.7,431
10.7,396
10.7,425
10.7,402
10.7,416
10.7,412
10.7,372
10.7,414
10.7,405
10.7,391
10.7,400
10.7,399
10.7,377
10.7,365
10.7,408
10.7,390
10.7,409
10.7,411
10.7,394
10.7,428
10.8,456
10.8,424
10.8,399
10.8,446
10.8,412
10.8,373
10.8,400
10.8,423
10.8,435
10.8,420
10.8,390
10.8,384
10.8,399
10.8,410
10.8,146
10.8,422
10.8,443
10.9,424
10.9,437
10.9,423
10.9,401
10.9,426
10.9,435
10.9,416
10.9,415
10.9,413
10.9,450
10.9,404
10.9,421
10.9,442
11,442
11,388
11,422
11,405
11,417
11,451
11,439
11,444
11,419
11,427
11,406
11,406
11,415
11,413
11,450
11,438
11,452
11,440
11,402
11,445
11.1,451
11.1,448
11.1,422
11.1,403
11.1,447
11.1,464
11.1,440
11.1,400
11.1,407
11.1,443
11.1,415
11.1,441
11.1,451
11.1,442
11.1,436
11.1,446
11.2,445
11.2,437
11.2,418
11.2,448
11.2,453
11.2,454
11.2,440
11.2,419
11.2,468
11.2,466
11.2,476
11.2,430
11.2,416
11.2,401
11.2,480
11.2,460
11.2,432
11.2,459
11.2,438
11.2,456
11.2,441
11.2,424
11.2,435
11.2,456
11.2,485
11.3,430
11.3,451
11.3,441
11.3,450
11.3,458
11.3,464
11.3,432
11.3,466
11.3,489
11.3,459
11.3,452
11.3,448
11.3,446
11.3,437
11.3,429
11.3,452
11.3,473
11.3,452
11.3,455
11.3,450
11.3,436
11.3,445
11.3,445
11.4,433
11.4,459
11.4,436
11.4,438
11.4,411
11.4,423
11.4,456
11.4,437
11.4,473
11.4,470
11.4,440
11.4,432
11.4,426
11.4,424
11.4,440
11.4,420
11.4,438
11.4,441
11.4,460
11.4,448
11.4,446
11.4,433
11.4,449
11.4,459
11.4,459
11.4,472
11.5,440
11.5,448
11.5,452
11.5,445
11.5,472
11.5,482
11.5,456
11.5,452
11.5,478
11.5,456
11.5,470
11.5,466
11.5,460
11.5,474
11.6,442
11.6,481
11.6,469
11.6,434
11.6,459
11.6,429
11.6,501
11.6,467
11.6,484
11.6,469
11.6,458
11.6,489
11.6,452
11.6,447
11.6,467
11.6,462
11.6,472
11.6,467
11.7,456
11.7,470
11.7,479
11.7,472
11.7,480
11.7,468
11.7,471
11.7,470
11.7,477
11.7,467
11.7,455
11.7,456
11.7,456
11.7,499
11.7,484
11.7,471
11.7,475
11.7,467
11.7,471
11.7,493
11.7,460
11.8,475
11.8,454
11.8,468
11.8,479
11.8,483
11.8,469
11.8,470
11.8,475
11.8,464
11.8,458
11.8,456
11.8,464
11.8,493
11.8,477
11.8,483
11.8,472
11.8,467
11.8,458
11.8,492
11.9,486
11.9,467
11.9,476
11.9,470
11.9,481
11.9,493
11.9,460
11.9,464
11.9,490
11.9,481
11.9,479
11.9,486
11.9,481
11.9,481
12,476
12,484
12,492
12,495
12,474
12,487
12,470
12,484
12,480
12,467
12,471
12,498
12,483
12,476
12,487
12,476
12,491
12,465
12,466
12,492
12,485
12,500
12.1,467
12.1,471
12.1,488
12.1,468
12.1,495
12.1,494
12.1,483
12.1,496
12.1,470
12.1,481
12.2,487
12.2,499
12.2,493
12.2,480
12.2,494
12.2,488
12.2,488
12.2,481
12.2,481
12.2,492
12.2,491
12.2,488
12.2,492
12.2,498
12.2,492
12.2,458
12.2,495
12.2,496
12.2,480
12.3,488
12.3,502
12.3,499
12.3,479
12.3,486
12.3,483
12.3,494
12.3,482
12.3,506
12.3,487
12.4,488
12.4,473
12.4,494
12.4,494
12.4,486
12.4,473
12.5,489
12.5,492
12.5,479
12.5,502
12.5,499
12.5,510
12.5,489
12.5,500
12.6,471
12.6,507
12.6,520
12.6,493
12.6,490
12.6,492
12.6,479
12.6,488
12.6,504
12.6,518
12.6,519
12.6,490
12.7,486
12.7,494
12.7,488
12.7,494
12.7,485
12.7,494
12.7,491
12.7,496
12.7,490
12.7,506
12.7,505
12.8,496
12.8,482
12.8,470
12.8,489
12.8,500
12.8,492
12.8,506
12.8,507
12.8,505
12.8,504
12.9,476
12.9,497
12.9,515
12.9,503
12.9,504
12.9,495
12.9,503
13,495
13,505
13,513
13,504
13.1,488
13.1,486
13.1,499
13.1,513
13.1,500
13.2,496
13.2,518
13.2,488
13.2,504
13.3,488
13.3,504
13.3,519
13.3,521
13.4,502
13.4,502
13.4,507
13.5,499
13.5,503
13.5,494
13.5,496
13.5,504
13.6,496
13.6,508
13.6,491
13.6,518
13.6,506
13.7,474
13.7,502
13.7,506
13.7,502
13.7,519
13.7,522
13.7,503
13.7,500
13.7,507
13.9,505
13.9,517
13.9,520
13.9,508
14,495
14,508
14,508
14,508
14.1,508
14.3,508
14.4,503
