3.001503178454877130e+00,3.159020410864924688e+00
1.203049832854668599e+00,2.772682369946684933e+00
2.346335398041698550e+00,2.921504007314442042e+00
7.594291505123955677e-01,3.729891959649683564e+00
6.979832433074826259e-01,4.824933893491398784e+00
1.159253780011014090e+00,3.288899034920582221e+00
2.393010894442054060e+00,3.181512152101075852e+00
1.121693243845797383e+00,1.396095503769256840e+00
2.121279015851954330e+00,1.705597437132634786e+00
1.106428116557703678e+00,2.969484828889470407e+00
2.516287687867423628e+00,1.366148728919310606e+00
3.159820605498232737e+00,2.882407737506399226e+00
3.338407456176507360e+00,4.341444701121551120e+00
3.651564815711964229e+00,4.736509867901936843e-01
2.136450594153080473e+00,2.730501782940713884e+00
6.868370199233285511e+00,5.563968674415456839e+00
6.392415937722543795e+00,6.137204707352127642e+00
5.864423149947861624e+00,6.234849649009088779e+00
5.172213276418787586e+00,5.187176534769027292e+00
6.741456967441513015e+00,6.355159325235670842e+00
6.197018340094407662e+00,6.041959998249160080e+00
6.227482905279993375e+00,6.299774117624619585e+00
5.086615369043618884e+00,5.127330643870998905e+00
6.061242724997699227e+00,4.213294901129844838e+00
5.285416607201828931e+00,5.144284432848845512e+00
6.413325928313704516e+00,6.799465782693297378e+00
7.227800029581940677e+00,5.610624994832911661e+00
5.242568785338741044e+00,4.795214763149052928e+00
5.518522252514384441e+00,5.826064441923304749e+00
4.984669778336340507e+00,7.944582492103810623e+00
5.295808760106353041e+00,5.254984588591666395e+00
6.458031397389067507e+00,6.694860613250575909e+00
6.217642824195817930e+00,3.800745591025406434e+00
6.393916791466485172e+00,5.775681802166271694e+00
4.664487857560714268e+00,7.856271508756271338e+00
6.000276330451508322e+00,6.096717965838301723e+00
6.891742543498339479e+00,7.045021692173817129e+00
4.652300137103762445e+00,3.700144555317462114e+00
6.127278921099673425e+00,5.687943547847019055e+00
5.941192126513029415e+00,5.053025833120749155e+00
5.118179493783287626e+00,8.539032889630231438e+00
2.501039279558204598e+00,6.658236190665621557e+00
3.863959551348518318e+00,4.086467575598657476e+00
8.697459523695663108e+00,5.315720794799358551e+00
6.078587372228665409e+00,6.955597237661197418e+00
5.539879847598588647e+00,4.242599020863117687e+00
5.659949766847475416e+00,6.860028480224940495e+00
5.390309370946558154e+00,7.321425061896644770e+00
7.664093306099664993e+00,6.516429601292464291e+00
5.162286374422285107e+00,7.034775089301647633e+00
5.900252918896007337e+00,6.163284570697494580e+00
4.807912095662274510e+00,6.464440617497075436e+00
6.085784096903037010e+00,5.765988094801832275e+00
6.510716240274125433e+00,5.805215876283259746e+00
5.650310910082536608e+00,5.244937505531432897e+00
6.917438194216573244e+00,7.063402505121358921e+00
6.968082578023454765e+00,6.222265455252337318e+00
4.463917962670599593e+00,7.444841641771417606e+00
5.899098990111546037e+00,6.353166942197143285e+00
6.890674440016203661e+00,5.798335181086883061e+00
8.376250897784276006e+00,5.659501781061226922e+00
7.379072496926042390e+00,4.774590727688236669e+00
5.633718328351246640e+00,4.811201445684930356e+00
4.966491260726407120e+00,5.639374349199514747e+00
5.391598837061745364e+00,6.169124145392683722e+00
6.470474411293692718e+00,7.618833442349772334e+00
4.613853615703593647e+00,6.159275796502966749e+00
6.418264786539411126e+00,6.241486409726162421e+00
4.884873735520553595e+00,5.868561821010129798e+00
5.042851972897639534e+00,6.305551328190576399e+00
8.213048293930198085e+00,4.345086287839959205e+00
5.256082196118136984e+00,7.516834831586389321e+00
6.782304741202748843e+00,4.362743285989146180e+00
7.087650475308819864e+00,6.793122778415055407e+00
6.231965347686372780e+00,5.168418332937856796e+00
4.850885675963018784e+00,4.090762329698662825e+00
7.358483667049893207e+00,6.055417395909163503e+00
7.169082326551578177e+00,5.437657118507634557e+00
5.769711671746683201e+00,6.001685956301802349e+00
7.048761246077946296e+00,5.895737618671028635e+00
5.409680266950845251e+00,5.914532982411226492e+00
5.258071937945859808e+00,4.482922914793307179e+00
6.735641182239963776e+00,6.162624769393836743e+00
5.773079506535566452e+00,6.526633318418293861e+00
5.060848628668567883e+00,4.718482087505202927e+00
6.629660638080279611e+00,6.170512119405643148e+00
7.025832686792126580e+00,8.379490435021242689e+00
6.110388061506982993e+00,6.952358959948170103e+00
7.753814046937427484e+00,6.088202625612521679e+00
6.859503056332184379e+00,5.269803837420375281e+00
7.942190955700820787e+00,6.859522166309972135e+00
4.091572029180268188e+00,5.795193761100038365e+00
7.010715974782909754e+00,6.348595457081853688e+00
7.122123901171104166e+00,3.283993639176356449e+00
5.948100334534994538e+00,6.518514095716796852e+00
6.338831605273541392e+00,6.089361662137833697e+00
8.078206292990484982e+00,7.137898937659118204e+00
5.392064497040764515e+00,5.952095127027051014e+00
6.120222650563704292e+00,4.497510127570558680e+00
6.592966499491442534e+00,6.620050124433522143e+00
5.984369665546466877e+00,5.938515583966121447e+00
6.311563964513192460e+00,5.274973544243106716e+00
7.594706820576361928e+00,6.620048982595411857e+00
5.121244437178048337e+00,5.693601948873246776e+00
6.112435027698168710e+00,6.344791872118269893e+00
3.757673036813357292e+00,5.617859854288514754e+00
4.634804697441190058e+00,6.496549974209793632e+00
6.017186739364770887e+00,3.947808308869427574e+00
7.083960476094898873e+00,4.355938701650393874e+00
8.544996523432825342e+00,6.623148733994367987e+00
7.434597192504628360e+00,7.584163701297686799e+00
7.680379045493487489e+00,4.962170242494387651e+00
5.873910207780174808e+00,6.776225909000427983e+00
5.620205941508101155e+00,5.929684773097168460e+00
5.749538888411215964e+00,5.739298503622943137e+00
9.285247982076976214e+00,1.557595088177511133e+00
1.008394628361100764e+01,1.712832026077909298e+00
7.687655178307942094e+00,2.104023160428103445e+00
1.109583600099633394e+01,1.166242732512587477e+00
1.189510392971736152e+01,1.625716793141807948e+00
9.466894166302640912e+00,1.388632638970515254e+00
1.028921496242150191e+01,5.049510770490883704e-02
1.089391277303069749e+01,2.076871694065683727e+00
1.100900198738016655e+01,9.607572980241614324e-01
9.943401316021141412e+00,7.686828905980359616e-01
1.081253323252119891e+01,2.015649041183973367e+00
1.056861797585039753e+01,7.504949275442798218e-01
1.035001423575679524e+01,2.598282398892037381e+00
7.200479330333557471e+00,1.230509853296551936e+00
8.520879499786783384e+00,1.620415014713558755e+00
9.489752726698844398e+00,-2.809579385608838020e-01
8.993303349322447460e+00,4.955508620956818877e-01
9.467380391752390878e+00,1.462760742347370080e+00
1.034945758114097814e+01,7.423953723373954983e-01
1.013390715717628510e+01,-2.793849476031793344e-01
9.502616632899529847e+00,3.799032404822459963e-01
9.422553549677644469e+00,1.332121276305803681e+00
9.351430344619702240e+00,6.694614838887604780e-01
7.636328382130971093e+00,2.334186172875972964e+00
9.778875737589117989e+00,6.314463493516135895e-01
1.018015122465209288e+01,6.009639862280107270e-01
9.680408811173281336e+00,6.280500322647843969e-01
9.528014237967598277e+00,1.369968455942457419e+00
1.106745045565374141e+01,1.162377084163284113e-01
1.119571494041230864e+01,1.585410644998683782e+00
1.078889909269123493e+01,5.297182223797198830e-01
1.116825331884690975e+01,1.062063281987821073e+00
1.058987259973645578e+01,-6.849815344423511032e-01
9.804301441578578746e+00,5.127197402857838204e-01
9.669729960433828708e+00,1.999994164482005621e+00
1.242635087631846247e+01,1.557989959542499303e+00
8.165712753435670379e+00,1.424785978828833510e+00
1.249754027445984228e+01,1.420308141387553125e+00
9.076708930489630234e+00,2.859805630532880727e+00
9.833915427329728232e+00,2.647767381446112012e+00
1.011208411761163717e+01,1.686616132554144443e+00
1.289967486125652485e+01,1.760526381715045829e+00
1.081809817638265336e+01,1.390950412134356107e+00
9.025894338788726046e+00,-3.226559471739833818e-01
1.155755238172436705e+01,1.782355912493765349e+00
9.448883860303784132e+00,1.030391738516059696e+00
1.013708771826475363e+01,7.971349166688479482e-01
7.724093767688096079e+00,1.012441190379850697e+00
8.918799466454775171e+00,1.532710729661487470e+00
1.025827196050120271e+01,1.568333791065537719e+00
9.397157409554990792e+00,-2.607517870712605657e-02
8.849283639831813986e+00,-1.245565160928856496e-01
1.011199263901086454e+01,1.800819622965097011e+00
1.157650760731247885e+01,6.647963186471670394e-01
9.488400293075429204e+00,6.365285292402427242e-01
1.093675942658557787e+01,1.362739469636298661e+00
9.685086599091194515e+00,1.195147966818190799e+00
1.040795489529610940e+01,-2.709201294272309823e-01
9.518317328374772401e+00,2.657149177442883925e+00
1.139085709927669221e+01,9.356156119616380051e-01
1.102624542037468380e+01,2.930056778710977694e-01
9.005616934618284830e+00,-9.105301645097507723e-02
1.021406948703943485e+01,1.297849797643609415e+00
9.424438494131546662e+00,7.766349475274195724e-01
1.019825806443996008e+01,1.378161027954816653e+00
9.787673701420379402e+00,5.801299339500798347e-01
7.970637405704531275e+00,2.877761079839042502e+00
9.882640140253482031e+00,2.787419648820565587e+00
9.018048663040538315e+00,2.904930602554313124e-01
8.955371344742236062e+00,3.267790755709802042e+00
1.117628567130902617e+01,1.935977187205056405e+00
1.072336241331204931e+01,5.545945031841477135e-01
1.236002950385560872e+01,8.741230808128809260e-01
1.061697250210179533e+01,2.219412293216890042e+00
1.030046495524439898e+01,2.006518811720137130e-02
9.585090709117851659e+00,8.665876356188220164e-01
9.744917981768001169e+00,1.212437520085419829e+00
1.017713945730488412e+01,1.574190247100748952e+00
1.018741079582101960e+01,1.418028236298955136e+00
1.075544642563824915e+01,4.914573607211669692e-01
9.697804496539415453e+00,1.217944014082163795e+00
1.000092142645793380e+01,2.456188416530079355e+00
1.016088492505271113e+01,2.036125011898969106e+00
1.047288828016039375e+01,1.295300853045677991e+00
8.798629251039299604e+00,2.094674757300794887e+00
9.920505185507449752e+00,2.225282213427883793e+00
1.283568910985523104e+01,-6.784181595230751594e-01
1.015127691257372611e+01,3.623942865371920785e-01
9.525639127093068481e+00,7.586881608522040299e-01
1.178036615010772969e+01,2.104067233722692887e-01
8.102320151935437309e+00,-3.760910534433667962e-01
9.835547712508816431e+00,1.377262793184603096e+00
1.167043360464634638e+01,2.415787539372634463e+00
9.619041733037271058e+00,1.698094807591772337e-01
1.127875513867517832e+01,1.526541227500364695e+00
8.584785799996279110e+00,1.618507309392035687e+00
9.578726842695118648e+00,1.283838157483253584e+00
8.867165850376824920e+00,-7.130331916199323938e-01
1.085076241938079633e+01,-1.274425218488222100e-01
9.074623659011244570e+00,1.134157611099644303e+00
